,Date,Store_Number,Transaction_Count,target_pct,met_target,bonus_payable,month,day_of_week,year
17125,2014-01-06,34,2346,0.9384,False,False,1,0,2014
17126,2014-01-06,35,648,0.2592,False,False,1,0,2014
17127,2014-01-06,36,1003,0.4012,False,False,1,0,2014
17128,2014-01-06,37,1525,0.61,False,False,1,0,2014
17129,2014-01-06,38,1690,0.676,False,False,1,0,2014
17130,2014-01-06,39,1378,0.5512,False,False,1,0,2014
17131,2014-01-06,40,1474,0.5896,False,False,1,0,2014
17132,2014-01-06,41,926,0.3704,False,False,1,0,2014
17133,2014-01-06,43,1300,0.52,False,False,1,0,2014
17134,2014-01-06,44,3917,1.5668,True,False,1,0,2014
17135,2014-01-06,45,3529,1.4116,True,False,1,0,2014
17136,2014-01-06,46,3262,1.3048,True,False,1,0,2014
17137,2014-01-06,47,3675,1.47,True,False,1,0,2014
17138,2014-01-06,48,2837,1.1348,True,False,1,0,2014
17139,2014-01-06,49,2369,0.9476,False,False,1,0,2014
17140,2014-01-06,50,2386,0.9544,False,False,1,0,2014
17141,2014-01-06,51,1686,0.6744,False,False,1,0,2014
17142,2014-01-06,54,753,0.3012,False,False,1,0,2014
17143,2014-01-07,1,1713,0.6852,False,False,1,1,2014
17144,2014-01-07,2,1775,0.71,False,False,1,1,2014
17145,2014-01-07,3,2831,1.1324,True,False,1,1,2014
17146,2014-01-07,4,1333,0.5332,False,False,1,1,2014
17147,2014-01-07,5,1432,0.5728,False,False,1,1,2014
17148,2014-01-07,6,1620,0.648,False,False,1,1,2014
17149,2014-01-07,7,1712,0.6848,False,False,1,1,2014
17150,2014-01-07,8,2758,1.1032,True,False,1,1,2014
17151,2014-01-07,9,2099,0.8396,False,False,1,1,2014
17152,2014-01-07,10,1000,0.4,False,False,1,1,2014
17153,2014-01-07,11,2395,0.958,False,False,1,1,2014
17154,2014-01-07,12,1182,0.4728,False,False,1,1,2014
17155,2014-01-07,13,970,0.388,False,False,1,1,2014
17156,2014-01-07,14,1524,0.6096,False,False,1,1,2014
17157,2014-01-07,15,1277,0.5108,False,False,1,1,2014
17158,2014-01-07,16,1003,0.4012,False,False,1,1,2014
17159,2014-01-07,17,1186,0.4744,False,False,1,1,2014
17160,2014-01-07,18,1459,0.5836,False,False,1,1,2014
17161,2014-01-07,19,1014,0.4056,False,False,1,1,2014
17162,2014-01-07,23,1135,0.454,False,False,1,1,2014
17163,2014-01-07,24,2212,0.8848,False,False,1,1,2014
17164,2014-01-07,25,702,0.2808,False,False,1,1,2014
17165,2014-01-07,26,645,0.258,False,False,1,1,2014
17166,2014-01-07,27,1169,0.4676,False,False,1,1,2014
17167,2014-01-07,28,1072,0.4288,False,False,1,1,2014
17168,2014-01-07,30,724,0.2896,False,False,1,1,2014
17169,2014-01-07,31,1333,0.5332,False,False,1,1,2014
17170,2014-01-07,32,523,0.2092,False,False,1,1,2014
17171,2014-01-07,33,1228,0.4912,False,False,1,1,2014
17172,2014-01-07,34,2255,0.902,False,False,1,1,2014
17173,2014-01-07,35,528,0.2112,False,False,1,1,2014
17174,2014-01-07,36,971,0.3884,False,False,1,1,2014
17175,2014-01-07,37,1466,0.5864,False,False,1,1,2014
17176,2014-01-07,38,1380,0.552,False,False,1,1,2014
17177,2014-01-07,39,1314,0.5256,False,False,1,1,2014
17178,2014-01-07,40,1275,0.51,False,False,1,1,2014
17179,2014-01-07,41,780,0.312,False,False,1,1,2014
17180,2014-01-07,43,1328,0.5312,False,False,1,1,2014
17181,2014-01-07,44,3663,1.4652,True,False,1,1,2014
17182,2014-01-07,45,3226,1.2904,True,False,1,1,2014
17183,2014-01-07,46,3096,1.2384,True,False,1,1,2014
17184,2014-01-07,47,3578,1.4312,True,False,1,1,2014
17185,2014-01-07,48,2605,1.042,True,False,1,1,2014
17186,2014-01-07,49,2171,0.8684,False,False,1,1,2014
17187,2014-01-07,50,2248,0.8992,False,False,1,1,2014
17188,2014-01-07,51,1640,0.656,False,False,1,1,2014
17189,2014-01-07,54,811,0.3244,False,False,1,1,2014
17190,2014-01-08,1,1955,0.782,False,False,1,2,2014
17191,2014-01-08,2,1972,0.7888,False,False,1,2,2014
17192,2014-01-08,3,3137,1.2548,True,False,1,2,2014
17193,2014-01-08,4,1502,0.6008,False,False,1,2,2014
17194,2014-01-08,5,1414,0.5656,False,False,1,2,2014
17195,2014-01-08,6,1769,0.7076,False,False,1,2,2014
17196,2014-01-08,7,1881,0.7524,False,False,1,2,2014
17197,2014-01-08,8,2955,1.182,True,False,1,2,2014
17198,2014-01-08,9,1980,0.792,False,False,1,2,2014
17199,2014-01-08,10,1001,0.4004,False,False,1,2,2014
17200,2014-01-08,11,2314,0.9256,False,False,1,2,2014
17201,2014-01-08,12,1112,0.4448,False,False,1,2,2014
17202,2014-01-08,13,786,0.3144,False,False,1,2,2014
17203,2014-01-08,14,1356,0.5424,False,False,1,2,2014
17204,2014-01-08,15,1294,0.5176,False,False,1,2,2014
17205,2014-01-08,16,820,0.328,False,False,1,2,2014
17206,2014-01-08,17,1159,0.4636,False,False,1,2,2014
17207,2014-01-08,18,1314,0.5256,False,False,1,2,2014
17208,2014-01-08,19,1084,0.4336,False,False,1,2,2014
17209,2014-01-08,23,1205,0.482,False,False,1,2,2014
17210,2014-01-08,24,2465,0.986,False,False,1,2,2014
17211,2014-01-08,25,763,0.3052,False,False,1,2,2014
17212,2014-01-08,26,616,0.2464,False,False,1,2,2014
17213,2014-01-08,27,1229,0.4916,False,False,1,2,2014
17214,2014-01-08,28,950,0.38,False,False,1,2,2014
17215,2014-01-08,30,708,0.2832,False,False,1,2,2014
17216,2014-01-08,31,1073,0.4292,False,False,1,2,2014
17217,2014-01-08,32,529,0.2116,False,False,1,2,2014
17218,2014-01-08,33,992,0.3968,False,False,1,2,2014
17219,2014-01-08,34,2118,0.8472,False,False,1,2,2014
17220,2014-01-08,35,474,0.1896,False,False,1,2,2014
17221,2014-01-08,36,851,0.3404,False,False,1,2,2014
17222,2014-01-08,37,1671,0.6684,False,False,1,2,2014
17223,2014-01-08,38,1674,0.6696,False,False,1,2,2014
17224,2014-01-08,39,1257,0.5028,False,False,1,2,2014
17225,2014-01-08,40,1150,0.46,False,False,1,2,2014
17226,2014-01-08,41,882,0.3528,False,False,1,2,2014
17227,2014-01-08,43,1196,0.4784,False,False,1,2,2014
17228,2014-01-08,44,4254,1.7016,True,False,1,2,2014
17229,2014-01-08,45,3430,1.372,True,False,1,2,2014
17230,2014-01-08,46,3345,1.338,True,False,1,2,2014
17231,2014-01-08,47,3730,1.492,True,False,1,2,2014
17232,2014-01-08,48,2636,1.0544,True,False,1,2,2014
17233,2014-01-08,49,2414,0.9656,False,False,1,2,2014
17234,2014-01-08,50,2296,0.9184,False,False,1,2,2014
17235,2014-01-08,51,1836,0.7344,False,False,1,2,2014
17236,2014-01-08,54,655,0.262,False,False,1,2,2014
17237,2014-01-09,1,1855,0.742,False,False,1,3,2014
17238,2014-01-09,2,1810,0.724,False,False,1,3,2014
17239,2014-01-09,3,2835,1.134,True,False,1,3,2014
17240,2014-01-09,4,1337,0.5348,False,False,1,3,2014
17241,2014-01-09,5,1340,0.536,False,False,1,3,2014
17242,2014-01-09,6,1561,0.6244,False,False,1,3,2014
17243,2014-01-09,7,1784,0.7136,False,False,1,3,2014
17244,2014-01-09,8,2639,1.0556,True,False,1,3,2014
17245,2014-01-09,9,2063,0.8252,False,False,1,3,2014
17246,2014-01-09,10,998,0.3992,False,False,1,3,2014
17247,2014-01-09,11,2283,0.9132,False,False,1,3,2014
17248,2014-01-09,12,1176,0.4704,False,False,1,3,2014
17249,2014-01-09,13,840,0.336,False,False,1,3,2014
17250,2014-01-09,14,1452,0.5808,False,False,1,3,2014
17251,2014-01-09,15,1259,0.5036,False,False,1,3,2014
17252,2014-01-09,16,861,0.3444,False,False,1,3,2014
17253,2014-01-09,17,1217,0.4868,False,False,1,3,2014
17254,2014-01-09,18,1418,0.5672,False,False,1,3,2014
17255,2014-01-09,19,1012,0.4048,False,False,1,3,2014
17256,2014-01-09,23,1071,0.4284,False,False,1,3,2014
17257,2014-01-09,24,2176,0.8704,False,False,1,3,2014
17258,2014-01-09,25,737,0.2948,False,False,1,3,2014
17259,2014-01-09,26,547,0.2188,False,False,1,3,2014
17260,2014-01-09,27,1170,0.468,False,False,1,3,2014
17261,2014-01-09,28,943,0.3772,False,False,1,3,2014
17262,2014-01-09,30,743,0.2972,False,False,1,3,2014
17263,2014-01-09,31,1133,0.4532,False,False,1,3,2014
17264,2014-01-09,32,563,0.2252,False,False,1,3,2014
17265,2014-01-09,33,1003,0.4012,False,False,1,3,2014
17266,2014-01-09,34,2245,0.898,False,False,1,3,2014
17267,2014-01-09,35,533,0.2132,False,False,1,3,2014
17268,2014-01-09,36,861,0.3444,False,False,1,3,2014
17269,2014-01-09,37,1499,0.5996,False,False,1,3,2014
17270,2014-01-09,38,1391,0.5564,False,False,1,3,2014
17271,2014-01-09,39,1216,0.4864,False,False,1,3,2014
17272,2014-01-09,40,1112,0.4448,False,False,1,3,2014
17273,2014-01-09,41,806,0.3224,False,False,1,3,2014
17274,2014-01-09,43,1209,0.4836,False,False,1,3,2014
17275,2014-01-09,44,3723,1.4892,True,False,1,3,2014
17276,2014-01-09,45,3054,1.2216,True,False,1,3,2014
17277,2014-01-09,46,2927,1.1708,True,False,1,3,2014
17278,2014-01-09,47,3323,1.3292,True,False,1,3,2014
17279,2014-01-09,48,2448,0.9792,False,False,1,3,2014
17280,2014-01-09,49,2052,0.8208,False,False,1,3,2014
17281,2014-01-09,50,2088,0.8352,False,False,1,3,2014
17282,2014-01-09,51,1563,0.6252,False,False,1,3,2014
17283,2014-01-09,54,699,0.2796,False,False,1,3,2014
17284,2014-01-10,1,1837,0.7348,False,False,1,4,2014
17285,2014-01-10,2,1865,0.746,False,False,1,4,2014
17286,2014-01-10,3,2983,1.1932,True,False,1,4,2014
17287,2014-01-10,4,1443,0.5772,False,False,1,4,2014
17288,2014-01-10,5,1359,0.5436,False,False,1,4,2014
17289,2014-01-10,6,1613,0.6452,False,False,1,4,2014
17290,2014-01-10,7,1955,0.782,False,False,1,4,2014
17291,2014-01-10,8,2934,1.1736,True,False,1,4,2014
17292,2014-01-10,9,1724,0.6896,False,False,1,4,2014
17293,2014-01-10,10,877,0.3508,False,False,1,4,2014
17294,2014-01-10,11,2068,0.8272,False,False,1,4,2014
17295,2014-01-10,12,1029,0.4116,False,False,1,4,2014
17296,2014-01-10,13,806,0.3224,False,False,1,4,2014
17297,2014-01-10,14,1234,0.4936,False,False,1,4,2014
17298,2014-01-10,15,1202,0.4808,False,False,1,4,2014
17299,2014-01-10,16,797,0.3188,False,False,1,4,2014
17300,2014-01-10,17,1053,0.4212,False,False,1,4,2014
17301,2014-01-10,18,1236,0.4944,False,False,1,4,2014
17302,2014-01-10,19,994,0.3976,False,False,1,4,2014
17303,2014-01-10,23,1198,0.4792,False,False,1,4,2014
17304,2014-01-10,24,2367,0.9468,False,False,1,4,2014
17305,2014-01-10,25,983,0.3932,False,False,1,4,2014
17306,2014-01-10,26,659,0.2636,False,False,1,4,2014
17307,2014-01-10,27,1147,0.4588,False,False,1,4,2014
17308,2014-01-10,28,907,0.3628,False,False,1,4,2014
17309,2014-01-10,30,675,0.27,False,False,1,4,2014
17310,2014-01-10,31,1078,0.4312,False,False,1,4,2014
17311,2014-01-10,32,520,0.208,False,False,1,4,2014
17312,2014-01-10,33,894,0.3576,False,False,1,4,2014
17313,2014-01-10,34,2464,0.9856,False,False,1,4,2014
17314,2014-01-10,35,512,0.2048,False,False,1,4,2014
17315,2014-01-10,36,753,0.3012,False,False,1,4,2014
17316,2014-01-10,37,1590,0.636,False,False,1,4,2014
17317,2014-01-10,38,1583,0.6332,False,False,1,4,2014
17318,2014-01-10,39,1294,0.5176,False,False,1,4,2014
17319,2014-01-10,40,1076,0.4304,False,False,1,4,2014
17320,2014-01-10,41,850,0.34,False,False,1,4,2014
17321,2014-01-10,43,1364,0.5456,False,False,1,4,2014
17322,2014-01-10,44,4010,1.604,True,False,1,4,2014
17323,2014-01-10,45,3615,1.446,True,False,1,4,2014
17324,2014-01-10,46,3239,1.2956,True,False,1,4,2014
17325,2014-01-10,47,3575,1.43,True,False,1,4,2014
17326,2014-01-10,48,2587,1.0348,True,False,1,4,2014
17327,2014-01-10,49,2435,0.974,False,False,1,4,2014
17328,2014-01-10,50,2380,0.952,False,False,1,4,2014
17329,2014-01-10,51,1799,0.7196,False,False,1,4,2014
17330,2014-01-10,54,739,0.2956,False,False,1,4,2014
17331,2014-01-11,1,1300,0.52,False,False,1,5,2014
17332,2014-01-11,2,2156,0.8624,False,False,1,5,2014
17333,2014-01-11,3,3636,1.4544,True,False,1,5,2014
17334,2014-01-11,4,1748,0.6992,False,False,1,5,2014
17335,2014-01-11,5,1579,0.6316,False,False,1,5,2014
17336,2014-01-11,6,2184,0.8736,False,False,1,5,2014
17337,2014-01-11,7,1851,0.7404,False,False,1,5,2014
17338,2014-01-11,8,3096,1.2384,True,False,1,5,2014
17339,2014-01-11,9,2426,0.9704,False,False,1,5,2014
17340,2014-01-11,10,1216,0.4864,False,False,1,5,2014
17341,2014-01-11,11,2680,1.072,True,False,1,5,2014
17342,2014-01-11,12,1383,0.5532,False,False,1,5,2014
17343,2014-01-11,13,1277,0.5108,False,False,1,5,2014
17344,2014-01-11,14,1890,0.756,False,False,1,5,2014
17345,2014-01-11,15,1311,0.5244,False,False,1,5,2014
17346,2014-01-11,16,1096,0.4384,False,False,1,5,2014
17347,2014-01-11,17,1425,0.57,False,False,1,5,2014
17348,2014-01-11,18,1310,0.524,False,False,1,5,2014
17349,2014-01-11,19,1871,0.7484,False,False,1,5,2014
17350,2014-01-11,23,1214,0.4856,False,False,1,5,2014
17351,2014-01-11,24,2344,0.9376,False,False,1,5,2014
17352,2014-01-11,25,1662,0.6648,False,False,1,5,2014
17353,2014-01-11,26,781,0.3124,False,False,1,5,2014
17354,2014-01-11,27,1549,0.6196,False,False,1,5,2014
17355,2014-01-11,28,1250,0.5,False,False,1,5,2014
17356,2014-01-11,30,742,0.2968,False,False,1,5,2014
17357,2014-01-11,31,1504,0.6016,False,False,1,5,2014
17358,2014-01-11,32,678,0.2712,False,False,1,5,2014
17359,2014-01-11,33,1199,0.4796,False,False,1,5,2014
17360,2014-01-11,34,2573,1.0292,True,False,1,5,2014
