,Date,Store_Number,Transaction_Count,target_pct,met_target,bonus_payable,month,day_of_week,year
253,2013-01-07,27,1093,0.4372,False,False,1,0,2013
254,2013-01-07,28,775,0.31,False,False,1,0,2013
255,2013-01-07,30,663,0.2652,False,False,1,0,2013
256,2013-01-07,31,1170,0.468,False,False,1,0,2013
257,2013-01-07,32,699,0.2796,False,False,1,0,2013
258,2013-01-07,33,1078,0.4312,False,False,1,0,2013
259,2013-01-07,34,2224,0.8896,False,False,1,0,2013
260,2013-01-07,35,568,0.2272,False,False,1,0,2013
261,2013-01-07,37,1450,0.58,False,False,1,0,2013
262,2013-01-07,38,1549,0.6196,False,False,1,0,2013
263,2013-01-07,39,1356,0.5424,False,False,1,0,2013
264,2013-01-07,40,1148,0.4592,False,False,1,0,2013
265,2013-01-07,41,744,0.2976,False,False,1,0,2013
266,2013-01-07,43,1137,0.4548,False,False,1,0,2013
267,2013-01-07,44,3871,1.5484,True,False,1,0,2013
268,2013-01-07,45,3339,1.3356,True,False,1,0,2013
269,2013-01-07,46,3205,1.282,True,False,1,0,2013
270,2013-01-07,47,3570,1.428,True,False,1,0,2013
271,2013-01-07,48,2697,1.0788,True,False,1,0,2013
272,2013-01-07,49,1719,0.6876,False,False,1,0,2013
273,2013-01-07,50,2371,0.9484,False,False,1,0,2013
274,2013-01-07,51,1637,0.6548,False,False,1,0,2013
275,2013-01-07,54,890,0.356,False,False,1,0,2013
276,2013-01-08,1,1869,0.7476,False,False,1,1,2013
277,2013-01-08,2,1856,0.7424,False,False,1,1,2013
278,2013-01-08,3,2826,1.1304,True,False,1,1,2013
279,2013-01-08,4,1397,0.5588,False,False,1,1,2013
280,2013-01-08,5,1504,0.6016,False,False,1,1,2013
281,2013-01-08,6,1555,0.622,False,False,1,1,2013
282,2013-01-08,7,1524,0.6096,False,False,1,1,2013
283,2013-01-08,8,2639,1.0556,True,False,1,1,2013
284,2013-01-08,9,2206,0.8824,False,False,1,1,2013
285,2013-01-08,10,1100,0.44,False,False,1,1,2013
286,2013-01-08,11,2388,0.9552,False,False,1,1,2013
287,2013-01-08,12,1130,0.452,False,False,1,1,2013
288,2013-01-08,13,879,0.3516,False,False,1,1,2013
289,2013-01-08,14,1673,0.6692,False,False,1,1,2013
290,2013-01-08,15,1330,0.532,False,False,1,1,2013
291,2013-01-08,16,1009,0.4036,False,False,1,1,2013
292,2013-01-08,17,1197,0.4788,False,False,1,1,2013
293,2013-01-08,18,1388,0.5552,False,False,1,1,2013
294,2013-01-08,19,1013,0.4052,False,False,1,1,2013
295,2013-01-08,23,1143,0.4572,False,False,1,1,2013
296,2013-01-08,24,2349,0.9396,False,False,1,1,2013
297,2013-01-08,25,626,0.2504,False,False,1,1,2013
298,2013-01-08,26,729,0.2916,False,False,1,1,2013
299,2013-01-08,27,999,0.3996,False,False,1,1,2013
300,2013-01-08,28,877,0.3508,False,False,1,1,2013
301,2013-01-08,30,701,0.2804,False,False,1,1,2013
302,2013-01-08,31,1200,0.48,False,False,1,1,2013
303,2013-01-08,32,641,0.2564,False,False,1,1,2013
304,2013-01-08,33,1164,0.4656,False,False,1,1,2013
305,2013-01-08,34,2272,0.9088,False,False,1,1,2013
306,2013-01-08,35,555,0.222,False,False,1,1,2013
307,2013-01-08,37,1366,0.5464,False,False,1,1,2013
308,2013-01-08,38,1331,0.5324,False,False,1,1,2013
309,2013-01-08,39,1417,0.5668,False,False,1,1,2013
310,2013-01-08,40,1090,0.436,False,False,1,1,2013
311,2013-01-08,41,764,0.3056,False,False,1,1,2013
312,2013-01-08,43,1155,0.462,False,False,1,1,2013
313,2013-01-08,44,3593,1.4372,True,False,1,1,2013
314,2013-01-08,45,3102,1.2408,True,False,1,1,2013
315,2013-01-08,46,3061,1.2244,True,False,1,1,2013
316,2013-01-08,47,3185,1.274,True,False,1,1,2013
317,2013-01-08,48,2320,0.928,False,False,1,1,2013
318,2013-01-08,49,1609,0.6436,False,False,1,1,2013
319,2013-01-08,50,2251,0.9004,False,False,1,1,2013
320,2013-01-08,51,1613,0.6452,False,False,1,1,2013
321,2013-01-08,54,729,0.2916,False,False,1,1,2013
322,2013-01-09,1,1910,0.764,False,False,1,2,2013
323,2013-01-09,2,1975,0.79,False,False,1,2,2013
324,2013-01-09,3,2932,1.1728,True,False,1,2,2013
325,2013-01-09,4,1533,0.6132,False,False,1,2,2013
326,2013-01-09,5,1513,0.6052,False,False,1,2,2013
327,2013-01-09,6,1702,0.6808,False,False,1,2,2013
328,2013-01-09,7,1525,0.61,False,False,1,2,2013
329,2013-01-09,8,2802,1.1208,True,False,1,2,2013
330,2013-01-09,9,1976,0.7904,False,False,1,2,2013
331,2013-01-09,10,930,0.372,False,False,1,2,2013
332,2013-01-09,11,2230,0.892,False,False,1,2,2013
333,2013-01-09,12,1108,0.4432,False,False,1,2,2013
334,2013-01-09,13,831,0.3324,False,False,1,2,2013
335,2013-01-09,14,1591,0.6364,False,False,1,2,2013
336,2013-01-09,15,1276,0.5104,False,False,1,2,2013
337,2013-01-09,16,923,0.3692,False,False,1,2,2013
338,2013-01-09,17,1110,0.444,False,False,1,2,2013
339,2013-01-09,18,1206,0.4824,False,False,1,2,2013
340,2013-01-09,19,960,0.384,False,False,1,2,2013
341,2013-01-09,23,1127,0.4508,False,False,1,2,2013
342,2013-01-09,24,2354,0.9416,False,False,1,2,2013
343,2013-01-09,25,755,0.302,False,False,1,2,2013
344,2013-01-09,26,738,0.2952,False,False,1,2,2013
345,2013-01-09,27,1033,0.4132,False,False,1,2,2013
346,2013-01-09,28,645,0.258,False,False,1,2,2013
347,2013-01-09,30,627,0.2508,False,False,1,2,2013
348,2013-01-09,31,1007,0.4028,False,False,1,2,2013
349,2013-01-09,32,591,0.2364,False,False,1,2,2013
350,2013-01-09,33,976,0.3904,False,False,1,2,2013
351,2013-01-09,34,2101,0.8404,False,False,1,2,2013
352,2013-01-09,35,539,0.2156,False,False,1,2,2013
353,2013-01-09,37,1544,0.6176,False,False,1,2,2013
354,2013-01-09,38,1525,0.61,False,False,1,2,2013
355,2013-01-09,39,1219,0.4876,False,False,1,2,2013
356,2013-01-09,40,939,0.3756,False,False,1,2,2013
357,2013-01-09,41,749,0.2996,False,False,1,2,2013
358,2013-01-09,43,1000,0.4,False,False,1,2,2013
359,2013-01-09,44,4006,1.6024,True,False,1,2,2013
360,2013-01-09,45,3268,1.3072,True,False,1,2,2013
361,2013-01-09,46,2989,1.1956,True,False,1,2,2013
362,2013-01-09,47,3370,1.348,True,False,1,2,2013
363,2013-01-09,48,2316,0.9264,False,False,1,2,2013
364,2013-01-09,49,1776,0.7104,False,False,1,2,2013
365,2013-01-09,50,2228,0.8912,False,False,1,2,2013
366,2013-01-09,51,1786,0.7144,False,False,1,2,2013
367,2013-01-09,54,730,0.292,False,False,1,2,2013
368,2013-01-10,1,1679,0.6716,False,False,1,3,2013
369,2013-01-10,2,1761,0.7044,False,False,1,3,2013
370,2013-01-10,3,2649,1.0596,True,False,1,3,2013
371,2013-01-10,4,1326,0.5304,False,False,1,3,2013
372,2013-01-10,5,1449,0.5796,False,False,1,3,2013
373,2013-01-10,6,1422,0.5688,False,False,1,3,2013
374,2013-01-10,7,1487,0.5948,False,False,1,3,2013
375,2013-01-10,8,2545,1.018,True,False,1,3,2013
376,2013-01-10,9,1942,0.7768,False,False,1,3,2013
377,2013-01-10,10,925,0.37,False,False,1,3,2013
378,2013-01-10,11,2274,0.9096,False,False,1,3,2013
379,2013-01-10,12,1121,0.4484,False,False,1,3,2013
380,2013-01-10,13,877,0.3508,False,False,1,3,2013
381,2013-01-10,14,1423,0.5692,False,False,1,3,2013
382,2013-01-10,15,1317,0.5268,False,False,1,3,2013
383,2013-01-10,16,889,0.3556,False,False,1,3,2013
384,2013-01-10,17,1141,0.4564,False,False,1,3,2013
385,2013-01-10,18,1219,0.4876,False,False,1,3,2013
386,2013-01-10,19,960,0.384,False,False,1,3,2013
387,2013-01-10,23,1024,0.4096,False,False,1,3,2013
388,2013-01-10,24,2226,0.8904,False,False,1,3,2013
389,2013-01-10,25,632,0.2528,False,False,1,3,2013
390,2013-01-10,26,710,0.284,False,False,1,3,2013
391,2013-01-10,27,900,0.36,False,False,1,3,2013
392,2013-01-10,28,700,0.28,False,False,1,3,2013
393,2013-01-10,30,693,0.2772,False,False,1,3,2013
394,2013-01-10,31,1001,0.4004,False,False,1,3,2013
395,2013-01-10,32,603,0.2412,False,False,1,3,2013
396,2013-01-10,33,868,0.3472,False,False,1,3,2013
397,2013-01-10,34,2079,0.8316,False,False,1,3,2013
398,2013-01-10,35,553,0.2212,False,False,1,3,2013
399,2013-01-10,37,1323,0.5292,False,False,1,3,2013
400,2013-01-10,38,1323,0.5292,False,False,1,3,2013
401,2013-01-10,39,1209,0.4836,False,False,1,3,2013
402,2013-01-10,40,944,0.3776,False,False,1,3,2013
403,2013-01-10,41,649,0.2596,False,False,1,3,2013
404,2013-01-10,43,967,0.3868,False,False,1,3,2013
405,2013-01-10,44,3323,1.3292,True,False,1,3,2013
406,2013-01-10,45,2697,1.0788,True,False,1,3,2013
407,2013-01-10,46,2627,1.0508,True,False,1,3,2013
408,2013-01-10,47,2982,1.1928,True,False,1,3,2013
409,2013-01-10,48,2212,0.8848,False,False,1,3,2013
410,2013-01-10,49,1481,0.5924,False,False,1,3,2013
411,2013-01-10,50,2052,0.8208,False,False,1,3,2013
412,2013-01-10,51,1515,0.606,False,False,1,3,2013
413,2013-01-10,54,684,0.2736,False,False,1,3,2013
414,2013-01-11,1,1813,0.7252,False,False,1,4,2013
415,2013-01-11,2,1786,0.7144,False,False,1,4,2013
416,2013-01-11,3,2954,1.1816,True,False,1,4,2013
417,2013-01-11,4,1398,0.5592,False,False,1,4,2013
418,2013-01-11,5,1446,0.5784,False,False,1,4,2013
419,2013-01-11,6,1563,0.6252,False,False,1,4,2013
420,2013-01-11,7,1497,0.5988,False,False,1,4,2013
421,2013-01-11,8,2858,1.1432,True,False,1,4,2013
422,2013-01-11,9,1750,0.7,False,False,1,4,2013
423,2013-01-11,10,877,0.3508,False,False,1,4,2013
424,2013-01-11,11,2053,0.8212,False,False,1,4,2013
425,2013-01-11,12,1072,0.4288,False,False,1,4,2013
426,2013-01-11,13,825,0.33,False,False,1,4,2013
427,2013-01-11,14,1412,0.5648,False,False,1,4,2013
428,2013-01-11,15,1168,0.4672,False,False,1,4,2013
429,2013-01-11,16,912,0.3648,False,False,1,4,2013
430,2013-01-11,17,986,0.3944,False,False,1,4,2013
431,2013-01-11,18,1221,0.4884,False,False,1,4,2013
432,2013-01-11,19,999,0.3996,False,False,1,4,2013
433,2013-01-11,23,1046,0.4184,False,False,1,4,2013
434,2013-01-11,24,2350,0.94,False,False,1,4,2013
435,2013-01-11,25,979,0.3916,False,False,1,4,2013
436,2013-01-11,26,725,0.29,False,False,1,4,2013
437,2013-01-11,27,856,0.3424,False,False,1,4,2013
438,2013-01-11,28,618,0.2472,False,False,1,4,2013
439,2013-01-11,30,623,0.2492,False,False,1,4,2013
440,2013-01-11,31,1011,0.4044,False,False,1,4,2013
441,2013-01-11,32,641,0.2564,False,False,1,4,2013
442,2013-01-11,33,893,0.3572,False,False,1,4,2013
443,2013-01-11,34,2407,0.9628,False,False,1,4,2013
444,2013-01-11,35,538,0.2152,False,False,1,4,2013
445,2013-01-11,37,1447,0.5788,False,False,1,4,2013
446,2013-01-11,38,1557,0.6228,False,False,1,4,2013
447,2013-01-11,39,1163,0.4652,False,False,1,4,2013
448,2013-01-11,40,970,0.388,False,False,1,4,2013
449,2013-01-11,41,686,0.2744,False,False,1,4,2013
450,2013-01-11,43,1264,0.5056,False,False,1,4,2013
451,2013-01-11,44,3873,1.5492,True,False,1,4,2013
452,2013-01-11,45,3083,1.2332,True,False,1,4,2013
453,2013-01-11,46,2892,1.1568,True,False,1,4,2013
454,2013-01-11,47,3312,1.3248,True,False,1,4,2013
455,2013-01-11,48,2396,0.9584,False,False,1,4,2013
456,2013-01-11,49,1768,0.7072,False,False,1,4,2013
457,2013-01-11,50,2226,0.8904,False,False,1,4,2013
458,2013-01-11,51,1658,0.6632,False,False,1,4,2013
459,2013-01-11,54,766,0.3064,False,False,1,4,2013
460,2013-01-12,1,1473,0.5892,False,False,1,5,2013
461,2013-01-12,2,1998,0.7992,False,False,1,5,2013
462,2013-01-12,3,3407,1.3628,True,False,1,5,2013
463,2013-01-12,4,1543,0.6172,False,False,1,5,2013
464,2013-01-12,5,1553,0.6212,False,False,1,5,2013
465,2013-01-12,6,2020,0.808,False,False,1,5,2013
466,2013-01-12,7,1416,0.5664,False,False,1,5,2013
467,2013-01-12,8,2936,1.1744,True,False,1,5,2013
468,2013-01-12,9,2271,0.9084,False,False,1,5,2013
469,2013-01-12,10,1120,0.448,False,False,1,5,2013
